customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
01730b93b7f49e032b363f72d7a7a60db8411bcd2c23a522e6900ba3d392bece,1.0,1.0,ACTIVE,Regularly,56.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
01730ca608b4a3751536f54de2d685809abd2cba04b841173a5c9eff30280709,,,ACTIVE,NONE,24.0,659a1e2e5fa275cbdb3585f03d051a9e9f6607f36137ebc5a085554b36a1485a
0173177754c6125267667017165d1e21d7e97bb61a3373d6186abe2beb1dad7c,,,ACTIVE,NONE,30.0,fb05014d59ca64c4f9c94ee6e8a1c2f5ce78a1d0e670c1a00c364c599193e41a
01731ce800680a98c88012e79a227efb7e5eacaa230bce413a5b62bc293b22eb,,,ACTIVE,NONE,28.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
01731d2944cb60476dae39227f62561d080d4e6a60b252473ca934de6a43f3fc,,,ACTIVE,NONE,47.0,ea1a195c58a4b0ed888be22cb9917cf74046152de81b05daf8723f7dab2b15d7
01731d60823c23edd465bfc1aaf183de2d61e2fb5233b99c49707d2895a9e924,,,ACTIVE,NONE,30.0,0307ce03d68ee3b207026ceb8f32842c0b02323c400347ee788fefe22b85c270
017322844dd79cbd70f8956a53e9fb0776e3affb1f882dc6824c42f4170d8553,,,ACTIVE,NONE,28.0,02a13235e8e43aae604b246dc11c3d3b8dfe21c989745dc7d617f4cb57ebe729
0173368afc9906f5b72098b172fc05f73adf76fdd02efe6aa587625d7637b334,,,ACTIVE,NONE,23.0,012cec38d52bec68d7b512744b940d927a869865928a92080875599080d4f85c
01734d7ec8927021cfdd700e5f1719394fc86a8a1f400f719056ef3379d3b338,,,ACTIVE,NONE,54.0,1eb7452af2138f11ac286441da62a743b465a5176e06f6f5a4c85c492f89e3e1
01735b8d5dc40894246fa893e0d25b9f363ec1d1b6a9690dc10454d3b0dc1a5a,,,ACTIVE,NONE,44.0,11d7f9eb138e1d3d432f400cae0fc73ea543e8b6b01d08d14ecdbc5349797457
017368680b37b570da1914ff33d0514c871b4fc45c709eef8fc30314277ec3ff,,,ACTIVE,NONE,44.0,f0f827e0d0fbed6a66b8b0a776efe5fe0622ab47b29bdaef2e0e72f5121a315d
01736aafc170770f8bc1b56255143b9bbc9e2eefddc80f968be6e6e4cc70aa38,,,ACTIVE,NONE,24.0,ab699e640ac0f9ac53fc164c13c748c70d457d5ed3e5970531e883a20d94c66e
0173872586c79198ac0c00f130c4a2ab54e7f758a6c9daee677d23537dd232b4,,,ACTIVE,NONE,33.0,4064fbd9cffa40bd9e09b0bbbf2d3b8c3bd1430f794802113f259b3d3d5d4b9b
01739b2e08f0eae34be68bf371d8914c9b3128767aef96b77deb65cefb54f32a,,,ACTIVE,NONE,34.0,0f0c9dda8740903ded941bf08073313c3a014b44ed131a40e114cc6122378533
0173b5c9fd1621cf532b722e1edb48a382e20e92fa93d371e43a07716f986dee,1.0,1.0,ACTIVE,Regularly,19.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0173b6b7999b05eb1df968fa5ad875762e36083ad8d0da6c19df46cb623cd4da,1.0,1.0,ACTIVE,Regularly,18.0,f1973e8159d5ab441d639c847f8be410f0f1abfee73798977f6270c152df8817
0173c35e23a1200fc84639143054c49b20cce62c6565625ddf49614e7dd2945c,,,PRE-CREATE,NONE,22.0,1b7a54a5846cdca19c82c071ea0070275964a22409a15a00963aa9ba0d439a21
0173c57053fb7b5c3e3753a4ccc84e564f8871878fd6b132b0a85c81d59974a0,,,ACTIVE,,20.0,1fa98cd40fbe3ca365744ce3837b095d8bc2f959f745b7a83a60acc671e83f37
0173ca39dfa6c135a231b8264f82987f3fba3f1e3fcf08c4fc0faa75cdd661cd,,,ACTIVE,NONE,26.0,f1eeb7bfdf894f73435b52af3540f3afee5191b3b625c5061b1a1bdfab56a494
0173ce6b4511901f44126c571a1a8170db0fa6b598f96f399f3bd2f0db5d36a8,,,ACTIVE,NONE,22.0,882fa71afbeefa45607408faafad1ecec06842c2a411e41f44efff2986be26bc
0173ead44071d9aa825b4cdc5f92687fa7a8dc0d8a013ac78dbd42d197d8b6a8,,,PRE-CREATE,NONE,25.0,5183f0d3e146037a0ce73d2672a34a8f17954aea11c935c5fd8574bce2c8163e
0173fe82c582bf50ff2db03e47cc8bf13e2ea69697e324f42feb2bbdd31f603d,1.0,1.0,ACTIVE,Regularly,22.0,94b73259673803c1c3398622a05624eceb43e3e005479f93eec5ad4f5ae6e4b6
01741a27932c4630da6574aac3294e57abc1a8c2ca5cfb2b34664d5f2759eae8,,,ACTIVE,NONE,29.0,4685422b920d30d5252a257e16920ad41e669264738dae698668554471235301
01741cb92e033dde6bd5ae53b7ce27d79bc637b2bb0e04a3b7595e2925343138,,,ACTIVE,NONE,26.0,a28d55c199ef34c5d28164290acd07ce3f339d2130fbb9acfbbc87abc8cf99bb
0174230f9308a20c3970278c08784890526d964b2e1614fa5fbf87a3be7d2574,1.0,,ACTIVE,Regularly,18.0,b50060b87af05850dd2d47360941c91de3f1d4c37b87afc6bb659ecbf701ebae
01742effae5a48bc4fcdea778fe017deccb946bb6d4d7412ddb123a9810cd36e,,,ACTIVE,NONE,62.0,28fa7c561128b383ae114b2f3936e94508d6a05300b8444799ea622c5d546839
01744336e760fb4d21fe9fec424d7d8d1d589dc15896d1bea082565bf9c4f378,,,ACTIVE,NONE,35.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0174460f700dbc2c90f086cb5b187afe5a33e362a8f666f977418dc2eb2aba76,,,ACTIVE,NONE,77.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
017460ecf9079659a842e2d4f9b6ca852848562c116502468aed57d5ea0f2f27,1.0,1.0,ACTIVE,Regularly,24.0,94a44be557f81955ba6dd2a5e9a54ce46ca8971cb0abb82447c49f4fea93f50a
017480a7506a9d5d63a2e6d7bfd51ac133f1982625f377686828f65580469a6f,,,ACTIVE,NONE,25.0,fd7f76198f6cdf17baadbd4994f6b9ccd2afc1088b5c688e8b8b5e8e4d2d637f
0174816a1f58fb04b181e55bbe2059e77dd88110925ad3ea80be63b51e1bf18e,1.0,1.0,PRE-CREATE,Regularly,64.0,3539d8a320120ad6ad0cbf180856b6bef3d58dbb0c332b23f71648e0a0b8873f
01748c78f443fcdd57087f5eb22c288f8b079dea4ae9551b948978006157828c,1.0,1.0,ACTIVE,Regularly,52.0,8cfa4a4ee6f5410b5284f59be1ffb53f3039f2660f66467c873da419c609f747
01748fa223ae4d1622289c226cf18e4bcea7967f2a425bcb115c25613bc3c92e,,,ACTIVE,NONE,36.0,7df70c0dcc2b33490de8994b983440a77cc213331c0af888a4fdf814820fed4d
01749a868f24a4bf96cb31d29d82f532b59e1354af3525389aac8bdd035fb75e,,,ACTIVE,NONE,30.0,591a96b2ee09cc1b8205bc1c2ef6184b376c2f47f3d08860bfad68e59c0dcbba
0174c66d121bd3d14e6ff85cd13a4a305783f6a6e8dcd1f5661fe1dc49319819,,,ACTIVE,NONE,28.0,53449b8b42c0fe2751f788005bf41ebb1e0dc06f3e4123736f8a21c3b5be6dc8
0174c73f3bc6481220f97b30173fef31179a4657c6b5fcd4ed2f85253b05e06c,,,ACTIVE,NONE,25.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0174ce1bb0c218c5e7ab5e1f25ab04aeef36bfc61167a3fb255aef1623cc503f,,,ACTIVE,NONE,44.0,6744b6d1508c07996d6f9cc1e8e5d8ba64f3f9071594e8428acfe1764f0d3eb1
0174d508b373393419ae8b0aa85208a16a898f057a22c16fa72ec489a1bbd82f,,,ACTIVE,NONE,31.0,9b451242a14bc96a30112a5688afd71e73f3a483d5941b5d6089da72bab9c912
0174f039ecb4fdf7b94ce7727364d46875905aa635161fbfa72bcec2946f47fb,,,ACTIVE,NONE,42.0,24a38ffe16f195ac7400497181a3ccc25f87d701402696ba7bc292c0ac5a16df
0174f5ea8319d8f223023b3c289f0b27f5b8988079746770b2cc761e147d665f,,,ACTIVE,NONE,23.0,8ed52118ea1b7112a7b04c5d3d8525af107fdb5596b27d6b426a93519e38b702
0174f6c63b1249641c002cf253269df4b8bb1e0e95812aecc088b5685dbc8ae9,,,ACTIVE,NONE,53.0,48fcf41947a1338edcb293407ad7052f928d488cdbb383d649ee0bcc063ee286
0174fee35ab6cde7328869c979fcdccb29cd0aa6e572d2090965bf55f90642b6,,,ACTIVE,NONE,26.0,e2c5461af1d594bd5a5951707f83e1404f7b77dda40434951690773f08a9b646
0174ff23e1ee99d635a073f2c2ab0b3269d47873a8f55c524bc75521b694311c,,,ACTIVE,NONE,49.0,cda9b7dec1c64e2d3e4207303c04cc10ef00c3d711da4b006ad9e336634677e3
0175000ddd5f8849bf74ee7dcee0987d9d8309823d5e57ac548e8f7891c5c27f,,,PRE-CREATE,NONE,54.0,9c81643b8042bb7a5701b919a6f2d42af92343fdd4477d4813285e8a0846a6ee
017512c680bb64e7aa7b9b09dd14c37ce451103c4cc5c828fe93538f8e814b8c,1.0,1.0,ACTIVE,Regularly,31.0,42251e6806f56039529a0f141111bac050622c97efa9b0950e301e46568c6ca5
01752b07c931b73fd6931c231490d85e276c0940bf9a5b1a809691dd65fc8d56,,,ACTIVE,NONE,35.0,ace42df5ce46c38649b85e20f74f429618b05b8767689cad7b02902c684fc2ea
0175306fe73ed2bfed98307b657f6e7d69097c03ca5ee51eb7fc605bb2fb5e61,,,ACTIVE,NONE,28.0,ec13fccea7121749537d7990608d3e3073ccebaa3194883b93ce5a2167a28b9f
0175358a2a3e80c9b18095168998b7ac52f5c5f417816ea7489e7fad6bd19c3b,,,ACTIVE,NONE,40.0,d1951774c0757ec2e4632caaaeccdad912b70720b63ca41cb2b448b511ba2099
0175412dbb89ed24d80e78789d4cad2aaeadccc7251fbf25698e984a78ade83f,1.0,1.0,ACTIVE,Regularly,63.0,1cc890d5b84674e10f8c34355c11aadde39e1092dc5029e043dc8bd3038f214a
01754bc98e003712baae133fd8af4da1983312a9da5a703990993c62e3c62323,,,ACTIVE,NONE,25.0,470311ea8ac2334ff3002605b199ab19e809d237a5a78500bfd0e80e9332dca0
017553bb240ce6450b601d1d83364f282424c146e739a766a09d5caf7f3767ba,1.0,1.0,ACTIVE,Regularly,66.0,20c3c24d78f97dce3b38dba489210a9b316d8e977b4557b1ac9b90d78ec1812b
01756fa08e6eae6cd612812aaf295f3226d7c6929e15fe7913fc63b49c85050c,,,ACTIVE,NONE,42.0,180cee72244b094142c1f3ab75e55589e80b615a007fcb5a328c7d49e2c84d30
017573a439789d7d2b94d8c312350c7df9eb3d2bcfc5fbae7d800fe58d22e405,,,ACTIVE,NONE,48.0,846e436290f8dea8376c848c822c16480cf10dc53998a751d0451726346f5210
01758900efbaec73673fc186345dba205af6f3f1b1f02edcc748c589f2632ed5,1.0,1.0,ACTIVE,Regularly,45.0,f9293cae79c499e4df934e212d805d0b48176172c7c461acd5646c308f7bdae7
017592afb6be9d3a63371ed33c2709c2c10c0f5d858f784724be8e009ef29fad,1.0,1.0,ACTIVE,Regularly,23.0,d8c0c782ebc4e3aa357b8304cd97ff172db18188a4af3a329c49725d912e20ca
01759a283d5dcc89f39120cfd1f4532ab712408b4816f0d30089a3904e7eeda5,,,PRE-CREATE,NONE,35.0,df6ac23147106b990fbff3f4f50f6490f5d57fd4e052ad6b2246429026b84857
01759e4506caa56d48b5831663f13d66241c382a2f76977ce682fb728659deba,,,ACTIVE,NONE,23.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0175dba2963506bacf7bdeb03ecce9b2b561cad90a17cf4e8ba7476bd140bb14,,,ACTIVE,NONE,20.0,1b6faa0c5523d361f31bad64632f1fa0c91066ae8f65bfe1a8e799fb0f00f3d2
0175e0a340434a44f79a2bfbe4362a86dd1b6c3b3149f8d2855a1c36e8e6a384,,,ACTIVE,NONE,58.0,6f47fc68c7297d527020ba0e8f26348b2608cbb9fe3011956ade1645ffe2685f
01761654a5b68cbeea7a90d887600331e60ddbeaf650d0e82d264ed4944dc70b,,,ACTIVE,NONE,26.0,859b507784d6c0e70ca2f1bb4f2e42a6bbdb1fdd023efa2d4f6a9fbaaa2fe7c5
01761a87fef526b4cb7c9be798c7752320e36aa0d714b98c60bf188d10d975a4,1.0,1.0,ACTIVE,Regularly,57.0,7de0c66f7c22e8845eee990a7a49f60a7832a9813e91ba3d98950e3150e941b3
017624a1239c3ebdf6fb14f7b2e3cbc721ae08fa7b0964c517c78771ea7a1eef,,,ACTIVE,NONE,24.0,e71b2f3ad1157260abeeb825a2a54efba282b46089bc41d741a9902562e17d4f
01763b89f4db88313e4a0833d654845fc39354f640ec4bdaf0b6408367b0fb06,,,ACTIVE,NONE,57.0,cb1e0604c063db29a5e9afa0a3687a754cfd6f6029db0ac9a466e5b3b1d0a4b4
01763c8fb51608299bdc191dff4770c362efe354e5f07e673c24d84fc780eaa9,,,ACTIVE,NONE,25.0,ec49864e1b1483dcd4beaedc07fffa36977dc22aec34f6d73438f0bde514714e
0176440fe2ed0ba5a53b439e55814ed15a5bb16bbe5dae041ed9adae2a096804,1.0,1.0,ACTIVE,Regularly,27.0,63f7fa0774b2eb134180fa104dcb5cdb31fea90f5112446871251a8a6a7b1c86
01764b1b50ffbbdd78c97822ae2badd265c811d3c45e2cefd3f1ad732094fbe5,,,ACTIVE,NONE,65.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0176562a4a54f0e35220713cea2e2977b15523ab183e236ce1944d9057ef99bd,,,ACTIVE,NONE,27.0,b3f9b0fb80c6c48a5c3fd18a33ddf56fcb0f429e09e2b69ad62d379cee5bb0ba
017659c1b1ae4052c9bf969030e0cb33b05d28d90b1f2301f73098caf94aa801,1.0,1.0,ACTIVE,Regularly,60.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
01767a1fb6db1b3cd4b85088c60a8098a14b3d248be73e5377c4f7c4e389a64c,,,ACTIVE,NONE,60.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0176803ffd1493eec8470a2875a8b54bdccfb0b1aeb00f4cff7b3169ee713e64,,,ACTIVE,NONE,24.0,6f734d84e311058bbcd7d02017731cc2266c6b750948ab247a08b09845b5c383
017682ee869bf42ef440f2b5b317b65cf8dd9beaa3b13cbdbce7b19e94a3985d,,,ACTIVE,NONE,26.0,c5fb2da339edb77f50025100d491f35596d7e36333abd4d773c9162a97be147d
0176aa1739a0d41299b450ac2a6f5a688257bbf8d624ba07180f7a2d8337af7e,1.0,1.0,ACTIVE,Regularly,27.0,12992282477f691fd980c8e6bc23d4e7e5cc7f0bd8b4613514671a8dff8a6f7e
0176aa95f608137b67f7de9cb8dd9cf74727ebe92aa620d56f31135908faddf9,,,ACTIVE,NONE,44.0,dd3997d0cea25130a8bae1263d396aa5dfe4ae26939b11d11e23b4bab2298ef0
0176aeae7499124479c7500444ebb5ac9cb7c7078325e926ba081c44cce9bd24,,,ACTIVE,NONE,22.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0176ef853b2028297d41beefaf475a18e4693972f27b17903b645747e496a9a7,,,ACTIVE,NONE,37.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
01770b62f39f03bf957e51f8e2603be205657d920d2093446caff509bdc19e91,,,ACTIVE,NONE,27.0,0c24473b2992e17f4dd0a8bb8e2c22a587327f8ce133d20265b02629abc6d2af
01770c1b1ac7c81d26f14699ef4af074eec8a0e066dae57c8af67aeb9978ede8,,,ACTIVE,NONE,52.0,7acf7d2cb5b94a7ccab15d7ec53839d96ec6ee3fd05149cfe8e1b58da594f164
01771b9ac7c673d1b090105fd4be37ac3f3907d25612aef55737634841d2f06f,,,ACTIVE,NONE,33.0,2dc65cd8996962c536bfde17d2b4ee510d4929b95d524d718376aae31b693bc7
017724eb1ae07a85fb94ad8148a1581773bb17ed620dea21e0f4eac0ec81d102,,,ACTIVE,NONE,19.0,6f74f5a868169e5e7645d14aaad66c809fc0d8ee3df216c5e49ea5c02540e3b4
017729ce18b99e92b4abd086e1cac8ba1f3d50a77325eaf80965287350e531ee,,,ACTIVE,NONE,34.0,fc03c145dad46519170e65266cf9fb6756e5f6fca0890e34a5a39ac61e409553
01772a8d1e85926535982716fbbebd50b5fe79782ca95383842c61aa6748fdc0,,,ACTIVE,NONE,28.0,d19b186ad13c2d680c96b4cadde119c4967c119f430cbdc14eab15ecfdbb3333
01773080662b297c63249ae0217737bc0bb78794348b92d69aacf2f9b7364d3d,,,ACTIVE,NONE,30.0,410978871bbc9dea6ec76f7302263784e35f99cfdf2393a06f6be4a01cb5a88a
017733e83efe4fedfad93c38c282255a56cb8faf088d6fd6227818efe8a6e376,1.0,1.0,ACTIVE,Regularly,23.0,44ba60f5debd3b0e4580237dbfed9ff1fc8642de276210d17c9e1c6bd44f4b39
01773fbe4e59dfaf59ecdb5da82d0d807e8ff273ba809dadd51409530740e522,1.0,1.0,ACTIVE,Regularly,20.0,f6c7f36359f8a9a66357dc67c1e54e3384d42223dde72dc5e1fab8370e9e7558
017758416e7bc0d27654fa6d6fd1b589ed1a08d9e8473fd7a5e4c6be87d1cbba,,,ACTIVE,NONE,51.0,f2ab7013a76c51c6e82fbe63833e41f96659b91b64aa75a9350d0524052fda9c
017759b4052bb6d44bca8f3fb573ad1a1f5d2aeec42c400a777dcede93597666,,,ACTIVE,NONE,36.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
017768f636ea704dec57291d8dee4e7d8d25ffb447c3a96a5fe7203ff2317f74,,,ACTIVE,NONE,25.0,17c1db0f02e68a1962677522193f395574b2ed4210e59a3d2f13c837d091a219
0177819ad4ea3003974f09c19f91f9f9910309231a2bd8f2cf353e1602a8fda6,1.0,1.0,ACTIVE,Regularly,28.0,128f92653519ae0c248ef8996630b41c806456060b2d2fffc266986f98d188dd
01778564e8f23f6e2c9829e2536d76ffac9ba77f1ce5389663cbce3cc1747830,1.0,1.0,ACTIVE,Regularly,24.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0177930b2d594f0ee54d2873b1890ff6eb1aa3a611ccaea1482c9bcb1b784e24,1.0,1.0,ACTIVE,Regularly,19.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
017794cfb034d134ec2bba1cbeebadfa9fba3e99cd189c93b74168b70559375a,1.0,,ACTIVE,Regularly,21.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0177b65e63ad1f91dbb75e81f37f9852d0e1a79197d46e32def99462571e0b57,,,ACTIVE,NONE,34.0,331959b1af5809fb4d5ffc12ce9189dbd4c17303edab0f7c6aebd648952f700a
0177b904c9869be87081eedbf7787310d06d83b7da27651faec49527ba533c88,,,ACTIVE,NONE,36.0,a82cf0e0a7b2bd14dadff84ab94527b5d46d3d7e76bb0b5bd79adfd0c80c28b1
0177b9d012e1085f4c56f0ed175bd4301c0ec92139f90a000a96257c140d9668,1.0,1.0,ACTIVE,Regularly,52.0,dea4b749d443a6258fcee90a88891e27e64a16081c3f8606b7c08e3ab3cb098f
0177ba0a46bf99b3fd49c2d28828e09fe03c3e8daf5aac5061aed0cbb4f107a0,1.0,1.0,ACTIVE,Regularly,28.0,d59bafc032b4e1815ccf3b117c18f0bba9aa418fa6080d44ac7552778fa5f6ba
0177cd45ee23fd40ff9e1a9406a0d0f592d5aedc854c496debf40536934cccb0,,,ACTIVE,NONE,22.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0177faddd644e3f213643a0ab22097c831df2f5876ffb095e2a0ec464382ca9b,,,ACTIVE,NONE,41.0,069d0b784aa43f542819c8d155d83eefd1bbb325735549045d63fc723de984fc
0178016c174147cd620405a3b96fc333aa15945bc93a5dea5e5e2ed7ac25c8ce,,,ACTIVE,NONE,28.0,316f1e7e37dde7775412260f8ed24321a22d19a39837551c93e2aa24fef1d4a0
0178139dee3efde0416d5407f7b1fab439d10e5a017c22ac1a02a7c439ed88e2,1.0,1.0,ACTIVE,Regularly,24.0,570cd5efdd20e7c72076ce96bb775981fcb2a62b6106c1eb7f2d243356259551
017836bae9f36aa127ac010640a39a24a2a159e4795d959c18f44fd3916f5a39,,,ACTIVE,NONE,61.0,de9c5b1a0c6f5a449a99f95586967f285d169682e09ae723fa1d073abd7e51fb
01784e0f68f75398782ce0c6363931576cf0a70364edf0022b468e4b30c3bbbb,1.0,1.0,ACTIVE,Regularly,51.0,4574b3f65ca203392f70cb6dabefe479c5078dec33babef3112bbafdd00f7e79
0178510cc31ed3105328f313fa67e29afc19d8175c152283af08e9b6d5d82e92,,,ACTIVE,NONE,61.0,0fc255658cc04b337530647ac8a5573d516c8de576cd58f69b95fe2608750c9e
017859356a987b3b45c0624668b3b32372cf292b25959f8743e6bdfd5e40052d,1.0,1.0,ACTIVE,Regularly,28.0,d08a596adbe3441951788630a8aebb33719d396f7eababcfecf748891bbcea19
01785c5ead5f78eed85144d00f0f084adbbcd7993f3cf31e1dc04cc32335a206,1.0,1.0,ACTIVE,Regularly,45.0,c2e3420cd246b64ca6d7209ce2278dc7e2520f087d5e2f09496e44fbb33aaa9d
01786420764996d352f8c6e04c81894b3fdfb90e6dd524e02fbc1c846f327a02,,,ACTIVE,NONE,53.0,149b3667789cf1fc740f748efeab348970b6ba8c0c2ac760617113f55322135d
01787252f017917966e6de0651d2e73553811a170fbb0ec39f78a82c660e5475,,,ACTIVE,NONE,23.0,13b7810505ba6a04118a81114a8750c9e58ae146363e9e467ad33f73f71613ae
01787733ee30189695f9640c53dab7c1284b7e5982a59bea3d5290c508d6506e,,,ACTIVE,NONE,43.0,f3ed5b9f7351a622b27771a8a774b18d3fdf72e8a2824ddf30b21aa2fbb1f791
0178790e9f1122c9343e8dbdd79e6edd1464addf478645ee6a4d3c99562f7e94,,,PRE-CREATE,NONE,52.0,b656b656062e943d10d968d98422f53f6f5bd9a123130493697a8ee5ed537c74
01787ab4d680c37690f785c6c12b35cfab2cf76bdeeb7b00d9216fa35e6059bb,1.0,1.0,ACTIVE,Regularly,54.0,f2d7c059bd3fb5520b0b888d3cc9f110a523dbbd876ffd8795bf230ca06e5072
017887a7efe6fb7feb7fb4691d7a69775dd170ab0fac662e791e12187bf081d4,,,ACTIVE,NONE,27.0,381220a9a7e3bec0a3e1c8d8c6576ac987f96cf7056a6793f887a24834b4a045
01788848f06139b5a47eaa0ceeed806cd07c8f1b9cea518b72ff0351dcced1fb,,,ACTIVE,NONE,23.0,64ed991a6caabe01f1407f3f2cc19fdc035ccb1424e2b5403a61d99382f23929
017888a697ac1a54788069de7fc760b43df8d860dd2a47a03252c4c828ebce18,,,ACTIVE,NONE,34.0,433962d5d9f46345ff5c0424c4a3983aefac77e2720db5325b3df3cc084ccbe7
01788f50124c9dc1101894de3d0e4272142fd84340fa6aaf1dbb2758c384b570,,,ACTIVE,NONE,31.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
017890018d04178e92a6fdf1832097f2c6be28895fdd534a8e8719622b338860,,,ACTIVE,NONE,52.0,fba6c869cd6fe3e4ff7f6cb87daed2c87df8033b9ce82c81e16dc0c0cf3d8e9e
0178a4a5bfb6b86e6ab182c1c85ffa7905d1f87eaa66d6dacf2d1e38fd1854d1,,,ACTIVE,NONE,23.0,1c937ec424c9793012537056b5714cbbc46bb5ee405179f26f51741a04ce05b2
0178a534a0b80f36322c746bdc23febc3a18492eb66b79dd9b21ee739dc889e8,1.0,1.0,ACTIVE,Regularly,50.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0178b7733ab147f3faecc3dc534cf048c9f87c7f83313892954b3f1ee9eff01c,,,ACTIVE,NONE,21.0,53335efdb7d3d7bfbefa6e17d702718287517d9a2ddfbb3d4c4564d3a0a0a6c9
0178d53e3124511a099fccb3257ed4803f16b5913c803e2c7d8b927f1e647133,,,PRE-CREATE,NONE,47.0,3d13a21101800274139fb98c4423fd4ebcea3514911c345033093e8a688b41ce
0178d7fe1c226c7a2154022716fa63e113f5add4d0c800588746f16cc17fbbf1,,,ACTIVE,NONE,20.0,20f4c37535acc8df07f530f61d862001a76fa2db525518daa1ec075f7b4a38f9
0178db4a201d389ba4f56bdba726ba3566eed9f043da58a5b465bd493f47024a,,,ACTIVE,NONE,21.0,1c4ad771df8ac617245da13f3e279dc1177b4300afaa7c15355ea50fb8e63f6d
0178df24e7e659812945e03ff06b9527eed95e7b426ac483a916baff896029d0,,,ACTIVE,NONE,44.0,6a9a9c56955405d4a9fe1749fac7e5008e4c1edb478c994c55eb8544bd132f3e
0178e9251f8383ee656967b622914c7f422426dd3a2fcff903e35242603698d2,,,ACTIVE,NONE,36.0,c727b24f4495c542e9b81325301b6f6b0ebf9dc57067e50e976cb3c0ec300568
0178ea512e54c926058ed02473166eeccd212be48e115c57ef578d88a513e474,,,ACTIVE,NONE,20.0,f8d6e2cf5e8b85c12a43cc940360c8852288a76aa658883b4d7f25dd71504117
0178fae15ff39ddd2d914c499931e6452bc420d90bf72db9328d93d7f6dd9a15,,,ACTIVE,NONE,29.0,b387749b7a7ebf655d8b319c26d8edd0ca98daa69194bbad8c230de595c8f409
017900a2745fce8a1967259ecb0e8c4f83abac66685031154c40f9036f974d7b,1.0,1.0,ACTIVE,Regularly,33.0,12aaa0302d88db49c675df0dc7d4eef716da421d4e4e2cabb396ec92e75b98ee
01790b391ba5fdd55012cfe6eaf4d27766c2c53e65a67d916cb2a3f2752398c4,1.0,1.0,ACTIVE,Regularly,52.0,cc0de05755a1713e081b66ff9e98bd49d9f9d8fb65bd0ddf7058cbbb77e1237c
017923e5e5b18592345477dcfa158098b33e6ae24cad199e89f0afdb108ca60a,,,PRE-CREATE,NONE,27.0,d619391b3f09745dd2d5cf44193da60d34e70c47f78317ba57453bb771fa09ae
01793694e93d19f8bfd3d0bda464524c92b111e172d6daf431a9cb1fb370f82f,1.0,1.0,ACTIVE,Regularly,19.0,83079b4a1994e1a505f7646577e9a07886246f9b0cb8af0293b7fcff6d9d3f62
017949ab76446253708d2a0dae94a5ce1a0076c87d5b8ffd88a6afbbcf488918,,,ACTIVE,NONE,30.0,7d342f020aa6925414354b92c8dd3541ce6405c6675231e4314ae55eeaea415a
0179631a66f027602634f672584cb6222b6a64d0f0989d688d8e2eb655c845cf,1.0,,ACTIVE,Regularly,27.0,2ff1d5530c3cd4ea37c440e70ee26932cfe92e8e242e203ccaf60e4f591001ac
0179679204aa66524e8887cc43ddfe889b52bf80662b2fad5d00516f0ce8d2a3,,,ACTIVE,NONE,31.0,29bc5ed99307bbd4f347797ad03922238e57fdf461a93f0bc39ba3e38bdb568f
017976646e9a65320cd6f649841195d143f030db09e78a9276051eb44f14b337,1.0,1.0,ACTIVE,Regularly,59.0,5ee1877ec67570f5e37135a77fae603bc98d4d153280dbff8f6f411afe18fb8d
01798a08c8417595ca06f5e25a05880489eb2d21f94d100ef17ab47c58110311,,,ACTIVE,NONE,26.0,daa28795f321ca5294e71541a24b5720eb58a5833132f42bd6da3164a13433c5
017997ded02e4c0f4db4e05c010a367ffb5502de314f1853444a7ae3756b7226,1.0,1.0,ACTIVE,Regularly,22.0,23d6e64be23e14f4401fa4467d09406164796e3a54a697627e61e75363c108ec
01799c7ed47dcbd50f51b26891f9276d5589b889051a3767a9895270ff3609f6,,,,NONE,48.0,63310a49c47cdc5666d5949f963064c2705afb6528eef42d474214e96d7662de
